	83.709437	89.150484	86.802986	86.917933	84.906735	17:05:30.5264
	83.709437	89.150484	86.802986	86.917933	84.906735	17:05:31.1340
	83.709437	89.150484	86.802986	86.917933	84.906735	17:05:31.1543
	83.709437	89.150484	86.802986	86.917933	84.906735	17:05:31.1764
	83.709437	89.150484	86.802986	86.917933	84.906735	17:05:31.2019
	83.709437	89.150484	86.802986	86.917933	84.906735	17:05:31.2282
	83.709437	89.150484	86.802986	86.917933	84.906735	17:05:31.2552
	83.709437	89.150484	86.802986	86.917933	84.906735	17:05:31.2791
	83.709437	89.150484	86.802986	86.917933	84.906735	17:05:31.3075
	83.709437	89.150484	86.802986	86.917933	84.906735	17:05:31.3324
	83.709437	89.150484	86.802986	86.917933	84.906735	17:05:31.3586
	83.709437	89.150484	86.802986	86.917933	84.906735	17:05:31.3838
	83.709437	89.150484	86.802986	86.917933	84.906735	17:05:31.4087
	83.709437	89.150484	86.802986	86.917933	84.906735	17:05:31.4376
	83.709437	89.150484	86.802986	86.917933	84.906735	17:05:31.4613
	83.573563	89.384882	87.200983	86.789705	84.925254	17:05:31.4883
	83.573563	89.384882	87.200983	86.789705	84.925254	17:05:31.5138
	83.573563	89.384882	87.200983	86.789705	84.925254	17:05:31.5406
	83.573563	89.384882	87.200983	86.789705	84.925254	17:05:31.5672
	83.573563	89.384882	87.200983	86.789705	84.925254	17:05:31.5945
	83.573563	89.384882	87.200983	86.789705	84.925254	17:05:31.6216
	83.573563	89.384882	87.200983	86.789705	84.925254	17:05:31.6432
	83.573563	89.384882	87.200983	86.789705	84.925254	17:05:31.6718
	83.573563	89.384882	87.200983	86.789705	84.925254	17:05:31.6968
	83.573563	89.384882	87.200983	86.789705	84.925254	17:05:31.7260
	83.573563	89.384882	87.200983	86.789705	84.925254	17:05:31.7500
	83.573563	89.384882	87.200983	86.789705	84.925254	17:05:31.7781
	83.573563	89.384882	87.200983	86.789705	84.925254	17:05:31.8030
	83.573563	89.384882	87.200983	86.789705	84.925254	17:05:31.8299
	83.573563	89.384882	87.200983	86.789705	84.925254	17:05:31.8556
	83.436651	89.324061	87.557076	86.655971	84.905621	17:05:31.8814
	83.436651	89.324061	87.557076	86.655971	84.905621	17:05:31.9061
	83.436651	89.324061	87.557076	86.655971	84.905621	17:05:31.9329
	83.436651	89.324061	87.557076	86.655971	84.905621	17:05:31.9585
	83.436651	89.324061	87.557076	86.655971	84.905621	17:05:31.9852
	83.436651	89.324061	87.557076	86.655971	84.905621	17:05:32.0109
	83.436651	89.324061	87.557076	86.655971	84.905621	17:05:32.0384
	83.436651	89.324061	87.557076	86.655971	84.905621	17:05:32.0632
	83.436651	89.324061	87.557076	86.655971	84.905621	17:05:32.0905
	83.436651	89.324061	87.557076	86.655971	84.905621	17:05:32.1146
	83.436651	89.324061	87.557076	86.655971	84.905621	17:05:32.1418
	83.436651	89.324061	87.557076	86.655971	84.905621	17:05:32.1692
	83.436651	89.324061	87.557076	86.655971	84.905621	17:05:32.1923
	83.436651	89.324061	87.557076	86.655971	84.905621	17:05:32.2202
	83.436651	89.324061	87.557076	86.655971	84.905621	17:05:32.2461
	83.286902	89.160169	87.900659	86.521888	84.853211	17:05:32.2721
	83.286902	89.160169	87.900659	86.521888	84.853211	17:05:32.2988
	83.286902	89.160169	87.900659	86.521888	84.853211	17:05:32.3236
	83.286902	89.160169	87.900659	86.521888	84.853211	17:05:32.3504
	83.286902	89.160169	87.900659	86.521888	84.853211	17:05:32.3748
	83.286902	89.160169	87.900659	86.521888	84.853211	17:05:32.4022
	83.286902	89.160169	87.900659	86.521888	84.853211	17:05:32.4283
	83.286902	89.160169	87.900659	86.521888	84.853211	17:05:32.4546
	83.286902	89.160169	87.900659	86.521888	84.853211	17:05:32.4931
	83.286902	89.160169	87.900659	86.521888	84.853211	17:05:32.5083
	83.286902	89.160169	87.900659	86.521888	84.853211	17:05:32.5310
	83.286902	89.160169	87.900659	86.521888	84.853211	17:05:32.5573
	83.286902	89.160169	87.900659	86.521888	84.853211	17:05:32.5892
	83.286902	89.160169	87.900659	86.521888	84.853211	17:05:32.6102
	83.286902	89.160169	87.900659	86.521888	84.853211	17:05:32.6369
	83.129557	88.878046	88.217472	86.358676	84.739362	17:05:32.6621
	83.129557	88.878046	88.217472	86.358676	84.739362	17:05:32.6882
	83.129557	88.878046	88.217472	86.358676	84.739362	17:05:32.7123
	83.129557	88.878046	88.217472	86.358676	84.739362	17:05:32.7406
	83.129557	88.878046	88.217472	86.358676	84.739362	17:05:32.7647
	83.129557	88.878046	88.217472	86.358676	84.739362	17:05:32.7927
	83.129557	88.878046	88.217472	86.358676	84.739362	17:05:32.8193
	83.129557	88.878046	88.217472	86.358676	84.739362	17:05:32.8438
	83.129557	88.878046	88.217472	86.358676	84.739362	17:05:32.8699
	83.129557	88.878046	88.217472	86.358676	84.739362	17:05:32.8946
	83.129557	88.878046	88.217472	86.358676	84.739362	17:05:32.9240
	83.129557	88.878046	88.217472	86.358676	84.739362	17:05:32.9471
	83.129557	88.878046	88.217472	86.358676	84.739362	17:05:32.9735
	83.129557	88.878046	88.217472	86.358676	84.739362	17:05:33.0013
	83.129557	88.878046	88.217472	86.358676	84.739362	17:05:33.0255
	82.971860	88.484914	88.474972	86.177187	84.611908	17:05:33.0532
	82.971860	88.484914	88.474972	86.177187	84.611908	17:05:33.0772
	82.971860	88.484914	88.474972	86.177187	84.611908	17:05:33.1023
	82.971860	88.484914	88.474972	86.177187	84.611908	17:05:33.1292
	82.971860	88.484914	88.474972	86.177187	84.611908	17:05:33.1563
	82.971860	88.484914	88.474972	86.177187	84.611908	17:05:33.1802
	82.971860	88.484914	88.474972	86.177187	84.611908	17:05:33.2071
	82.971860	88.484914	88.474972	86.177187	84.611908	17:05:33.2319
	82.971860	88.484914	88.474972	86.177187	84.611908	17:05:33.2600
	82.971860	88.484914	88.474972	86.177187	84.611908	17:05:33.2870
	82.971860	88.484914	88.474972	86.177187	84.611908	17:05:33.3116
